Date,Open,High,Low,Close,Volume,CPI,GLD,IEF,USO,UUP,VIXY
2021-08-18,4440.93994140625,4454.31982421875,4397.58984375,4400.27001953125,3755590000,27.4,167.1,117.38,45.4,25.03,23.77
2021-08-19,4382.43994140625,4418.60986328125,4367.72998046875,4405.7998046875,4398410000,27.3864,166.61,117.64,44.77,25.15,24.54
2021-08-20,4410.56005859375,4444.35009765625,4406.7998046875,4441.669921875,3652610000,27.3,166.7,117.53,43.43,25.12,22.7
2021-08-23,4450.2900390625,4489.8798828125,4450.2900390625,4479.52978515625,3576530000,27.535,168.73,117.56,45.85,24.97,21.91
2021-08-24,4484.39990234375,4492.81005859375,4482.27978515625,4486.22998046875,3979220000,27.535,168.65,117.24,47.37,24.95,21.86
2021-08-25,4490.4501953125,4501.7099609375,4485.66015625,4496.18994140625,3444700000,27.51,167.48,116.78,47.81,24.93,21.36
2021-08-26,4493.75,4495.89990234375,4468.990234375,4470.0,3263980000,27.51,167.67,116.78,47.48,25.0,22.29
2021-08-27,4474.10009765625,4513.330078125,4474.10009765625,4509.3701171875,3331200000,27.555,170.19,117.16,48.15,24.89,21.14
2021-08-30,4513.759765625,4537.35986328125,4513.759765625,4528.7900390625,3168660000,27.5731,169.35,117.39,48.4,24.89,20.92
2021-08-31,4529.75,4531.39013671875,4515.7998046875,4522.68017578125,4290710000,27.5651,169.69,117.17,48.04,24.89,20.85
2021-09-01,4528.7998046875,4537.10986328125,4522.02001953125,4524.08984375,4057340000,27.5591,169.7,117.14,47.93,24.84,20.31
2021-09-02,4534.47998046875,4545.85009765625,4524.66015625,4536.9501953125,3735990000,27.579,169.25,117.28,48.95,24.78,20.27
2021-09-03,4532.419921875,4541.4501953125,4521.2998046875,4535.43017578125,3217530000,27.5816,171.06,117.0,48.66,24.73,20.46
2021-09-07,4535.3798828125,4535.3798828125,4513.0,4520.02978515625,3822960000,27.5358,167.71,116.54,48.04,24.85,20.91
2021-09-08,4518.08984375,4521.7900390625,4493.9501953125,4514.06982421875,3750880000,27.5451,167.29,116.86,48.59,24.89,20.88
2021-09-09,4513.02001953125,4529.89990234375,4492.06982421875,4493.27978515625,3735390000,27.565,168.03,117.19,47.75,24.83,21.34
2021-09-10,4506.919921875,4520.47021484375,4457.66015625,4458.580078125,3623180000,27.4388,167.18,116.82,48.8,24.87,22.05
2021-09-13,4474.81005859375,4492.990234375,4445.7001953125,4468.72998046875,3914220000,27.52,167.74,116.96,49.48,24.87,21.34
2021-09-14,4479.330078125,4485.68017578125,4435.4599609375,4443.0498046875,3670460000,27.4535,168.82,117.4,49.31,24.87,21.68
2021-09-15,4447.490234375,4486.8701171875,4438.3701171875,4480.7001953125,4032020000,27.501,167.83,117.2,50.69,24.82,20.8
2021-09-16,4477.08984375,4485.8701171875,4443.7998046875,4473.75,3984560000,27.5551,164.03,116.83,50.7,24.93,20.59
2021-09-17,4469.740234375,4471.52001953125,4427.759765625,4432.990234375,7289530000,27.5128,163.77,116.49,50.32,25.02,21.94
2021-09-20,4402.9501953125,4402.9501953125,4305.91015625,4357.72998046875,4898070000,27.4855,164.94,117.08,49.6,25.03,24.33
2021-09-21,4374.4501953125,4394.8701171875,4347.9599609375,4354.18994140625,3920920000,27.515,166.04,117.01,49.58,25.01,23.42
2021-09-22,4367.43017578125,4416.75,4367.43017578125,4395.64013671875,3939170000,27.5253,165.42,117.12,50.48,25.08,22.1
2021-09-23,4406.75,4465.39990234375,4406.75,4448.97998046875,3916350000,27.5107,163.51,116.06,51.38,24.98,20.73
2021-09-24,4438.0400390625,4463.1201171875,4430.27001953125,4455.47998046875,3384290000,27.5141,163.3,115.71,51.82,25.05,20.1
2021-09-27,4442.1201171875,4457.2998046875,4436.18994140625,4443.10986328125,4058650000,27.43,163.64,115.4,52.91,25.08,20.28
2021-09-28,4419.5400390625,4419.5400390625,4346.330078125,4352.6298828125,4416550000,27.4171,162.05,114.96,52.4,25.17,22.44
2021-09-29,4362.41015625,4385.56982421875,4355.080078125,4359.4599609375,3712660000,27.4367,161.32,115.08,52.32,25.35,22.74
2021-09-30,4370.669921875,4382.5498046875,4306.240234375,4307.5400390625,4448140000,27.4651,164.22,115.22,52.56,25.31,22.8
2021-10-01,4317.16015625,4375.18994140625,4288.52001953125,4357.0400390625,4010370000,27.5002,164.59,115.61,53.26,25.26,21.93
2021-10-04,4348.83984375,4355.509765625,4278.93994140625,4300.4599609375,4307870000,27.477,165.36,115.47,54.49,25.18,22.56
2021-10-05,4309.8701171875,4369.22998046875,4309.8701171875,4345.72021484375,3902890000,27.505,164.59,115.11,55.63,25.23,21.73
2021-10-06,4319.56982421875,4365.56982421875,4290.490234375,4363.5498046875,4009630000,27.4666,165.03,115.14,54.16,25.3,21.48
2021-10-07,4383.72998046875,4429.97021484375,4383.72998046875,4399.759765625,3843740000,27.5173,164.16,114.68,55.36,25.29,20.67
2021-10-08,4406.509765625,4412.02001953125,4386.22021484375,4391.33984375,3280160000,27.4588,164.23,114.43,55.47,25.27,20.28
2021-10-11,4385.43994140625,4415.8798828125,4360.58984375,4361.18994140625,3281970000,27.455,163.92,114.15,56.18,25.34,20.51
2021-10-12,4368.31005859375,4374.89013671875,4342.08984375,4350.64990234375,3558450000,27.4866,164.66,114.67,56.11,25.37,20.12
2021-10-13,4358.009765625,4372.8701171875,4329.919921875,4363.7998046875,3620070000,27.5065,167.59,114.89,56.16,25.23,19.74
2021-10-14,4386.75,4439.72998046875,4386.75,4438.259765625,3598280000,27.5443,168.0,115.16,56.81,25.23,18.67
2021-10-15,4447.68994140625,4475.81982421875,4447.68994140625,4471.3701171875,3819380000,27.34,165.33,114.59,57.15,25.2,18.66
2021-10-18,4463.72021484375,4488.75,4447.47021484375,4486.4599609375,3662010000,27.51,164.92,114.43,56.96,25.21,18.28
2021-10-19,4497.33984375,4520.39990234375,4496.41015625,4519.6298828125,3459130000,27.5084,165.45,114.02,57.42,25.15,18.11
2021-10-20,4524.419921875,4540.8701171875,4524.39990234375,4536.18994140625,3670760000,27.4823,166.9,113.97,58.12,25.11,17.96
2021-10-21,4532.240234375,4551.43994140625,4526.89013671875,4549.77978515625,3822330000,27.565,166.75,113.67,57.41,25.17,17.37
2021-10-22,4546.1201171875,4559.669921875,4524.0,4544.89990234375,3758220000,27.6053,167.77,113.96,58.03,25.12,17.72
2021-10-25,4553.68994140625,4572.6201171875,4537.35986328125,4566.47998046875,3899400000,27.6154,168.93,114.1,57.83,25.16,17.2
2021-10-26,4578.68994140625,4598.52978515625,4569.169921875,4574.7900390625,3879740000,27.6198,167.68,114.24,58.45,25.21,17.53
2021-10-27,4580.22021484375,4584.56982421875,4551.66015625,4551.68017578125,4226050000,27.625,168.12,114.88,56.9,25.2,17.94
2021-10-28,4562.83984375,4597.5498046875,4562.83984375,4596.419921875,4132950000,27.6505,168.08,114.58,57.4,25.05,17.38
2021-10-29,4572.8701171875,4608.080078125,4567.58984375,4605.3798828125,4510200000,27.6405,166.65,114.63,57.15,25.25,17.49
2021-11-01,4610.6201171875,4620.33984375,4595.06005859375,4613.669921875,3971540000,27.6354,167.52,114.54,57.53,25.17,17.25
2021-11-02,4613.33984375,4635.14990234375,4613.33984375,4630.64990234375,3975250000,27.66,167.16,114.82,57.53,25.23,16.8
2021-11-03,4630.64990234375,4663.4599609375,4621.18994140625,4660.56982421875,4319660000,27.6351,165.77,114.46,55.34,25.17,16.19
2021-11-04,4662.93017578125,4683.0,4662.58984375,4680.06005859375,4462300000,27.675,167.65,115.08,54.92,25.3,16.43
2021-11-05,4699.259765625,4718.5,4681.31982421875,4697.52978515625,4467180000,27.7274,169.84,115.71,56.55,25.28,16.99
2021-11-08,4701.47998046875,4714.919921875,4694.39013671875,4701.7001953125,4269710000,27.7401,170.45,115.21,57.09,25.23,17.03
2021-11-09,4707.25,4708.52978515625,4670.8701171875,4685.25,4117080000,27.7552,171.29,115.74,57.97,25.2,17.31
2021-11-10,4670.259765625,4684.85009765625,4630.85986328125,4646.7099609375,4503720000,27.6848,173.15,114.75,56.32,25.47,17.61
2021-11-11,4659.39013671875,4664.5498046875,4648.31005859375,4649.27001953125,3926870000,27.6603,174.12,114.38,56.22,25.53,17.27
2021-11-12,4655.240234375,4688.47021484375,4650.77001953125,4682.85009765625,3728600000,27.69,174.45,114.62,55.98,25.5,16.68
2021-11-15,4689.2998046875,4697.419921875,4672.85986328125,4682.7998046875,3488410000,27.6551,174.18,114.17,56.07,25.64,16.45
2021-11-16,4679.419921875,4714.9501953125,4679.419921875,4700.89990234375,3972640000,27.6256,172.92,114.07,56.2,25.74,16.49
2021-11-17,4701.5,4701.5,4684.41015625,4688.669921875,3969070000,27.645,174.5,114.48,55.0,25.69,16.79
2021-11-18,4700.72021484375,4708.7998046875,4672.77978515625,4704.5400390625,4226410000,27.665,173.94,114.55,55.55,25.62,16.91
2021-11-19,4708.43994140625,4717.75,4694.22021484375,4697.9599609375,4253180000,27.6577,172.61,114.86,53.78,25.75,17.14
2021-11-22,4712.0,4743.830078125,4682.169921875,4682.93994140625,4441100000,27.6,168.74,114.02,54.45,25.88,17.42
2021-11-23,4678.47998046875,4699.39013671875,4652.66015625,4690.7001953125,4277590000,27.635,167.28,113.55,56.2,25.87,17.04
2021-11-24,4675.77978515625,4702.8701171875,4659.89013671875,4701.4599609375,3418430000,27.6299,167.12,113.9,55.88,25.97,16.79
2021-11-26,4664.6298828125,4664.6298828125,4585.43017578125,4594.6201171875,3517700000,27.5619,166.85,115.37,49.63,25.77,20.99
2021-11-29,4628.75,4672.9501953125,4625.259765625,4655.27001953125,4336410000,27.5865,166.62,115.11,50.17,25.82,18.15
2021-11-30,4640.25,4646.02001953125,4560.0,4567.0,6625990000,27.54,165.5,115.8,47.91,25.7,20.7
2021-12-01,4602.81982421875,4652.93994140625,4510.27001953125,4513.0400390625,5366730000,27.4932,166.16,115.93,47.04,25.77,22.29
2021-12-02,4504.72998046875,4595.4599609375,4504.72998046875,4577.10009765625,5077180000,27.5452,165.24,115.68,48.29,25.78,21.05
2021-12-03,4589.490234375,4608.02978515625,4495.1201171875,4538.43017578125,5240070000,27.5243,166.63,116.36,48.0,25.77,22.89
2021-12-06,4548.3701171875,4612.60009765625,4540.509765625,4591.669921875,4770800000,27.579,166.22,115.78,50.51,25.81,21.04
2021-12-07,4631.97021484375,4694.0400390625,4631.97021484375,4686.75,4492400000,27.577,166.81,115.34,51.59,25.82,18.77
2021-12-08,4690.85986328125,4705.06005859375,4674.52001953125,4701.2099609375,4234600000,27.6174,166.9,114.97,52.42,25.7,17.67
2021-12-09,4691.0,4695.259765625,4665.97998046875,4667.4501953125,3903840000,27.58,165.88,115.26,51.02,25.79,18.16
2021-12-10,4687.64013671875,4713.56982421875,4670.240234375,4712.02001953125,3870110000,27.6798,166.58,115.34,52.03,25.75,16.98
2021-12-13,4710.2998046875,4710.2998046875,4667.60009765625,4668.97021484375,4397230000,27.585,167.0,115.89,51.44,25.83,17.66
2021-12-14,4642.990234375,4660.47021484375,4606.52001953125,4634.08984375,4485430000,27.59,165.44,115.69,50.92,25.88,17.97
2021-12-15,4636.4599609375,4712.60009765625,4611.22021484375,4709.85009765625,4910130000,27.605,166.15,115.52,51.62,25.84,16.68
2021-12-16,4719.1298828125,4731.990234375,4651.89013671875,4668.669921875,4829500000,27.5829,168.16,115.75,51.87,25.73,17.4
2021-12-17,4652.5,4666.7001953125,4600.22021484375,4620.64013671875,7987090000,27.5533,167.8,116.01,50.78,25.91,17.96
2021-12-20,4587.89990234375,4587.89990234375,4531.10009765625,4568.02001953125,4635700000,27.536,167.09,115.91,49.9,25.88,18.58
2021-12-21,4594.9599609375,4651.14013671875,4583.16015625,4649.22998046875,4072430000,27.5509,167.02,115.45,51.57,25.85,17.69
2021-12-22,4650.35986328125,4697.669921875,4645.52978515625,4696.56005859375,3319610000,27.6043,168.59,115.56,52.48,25.75,16.69
2021-12-23,4703.9599609375,4740.740234375,4703.9599609375,4725.7900390625,2913040000,27.655,168.97,115.32,53.13,25.73,16.48
2021-12-27,4733.990234375,4791.490234375,4733.990234375,4791.18994140625,2770290000,27.6787,169.37,115.36,54.52,25.74,16.1
2021-12-28,4795.490234375,4807.02001953125,4780.0400390625,4786.35009765625,2707920000,27.6931,168.64,115.34,54.67,25.77,15.69
2021-12-29,4788.64013671875,4804.06005859375,4778.080078125,4793.06005859375,2963310000,27.575,168.59,114.75,55.08,25.7,15.3
2021-12-30,4794.22998046875,4808.93017578125,4775.330078125,4778.72998046875,3124950000,27.6229,169.8,115.13,55.1,25.74,15.29
2021-12-31,4775.2099609375,4786.830078125,4765.75,4766.18017578125,2677820000,27.5479,170.96,115.0,54.36,25.63,15.17
2022-01-03,4778.14013671875,4796.64013671875,4758.169921875,4796.56005859375,3831020000,27.5196,168.33,113.93,54.83,25.79,14.62
2022-01-04,4804.509765625,4818.6201171875,4774.27001953125,4793.5400390625,4683170000,27.575,169.57,113.87,55.59,25.81,14.61
2022-01-05,4787.990234375,4797.7001953125,4699.43994140625,4700.580078125,4887960000,27.4573,169.06,113.39,55.43,25.78,15.73
2022-01-06,4693.39013671875,4725.009765625,4671.259765625,4696.0498046875,4295280000,27.4636,166.99,113.11,56.89,25.8,15.84
2022-01-07,4697.66015625,4707.9501953125,4662.740234375,4677.02978515625,4181510000,27.465,167.75,112.74,56.67,25.66,15.38
2022-01-10,4655.33984375,4673.02001953125,4582.240234375,4670.2900390625,4511810000,27.4476,168.26,112.71,56.16,25.72,15.09
2022-01-11,4669.14013671875,4714.1298828125,4638.27001953125,4713.06982421875,4101590000,27.5172,170.29,112.98,58.16,25.61,14.57
2022-01-12,4728.58984375,4748.830078125,4706.7099609375,4726.35009765625,4048220000,27.5351,170.74,113.0,58.91,25.44,14.42
2022-01-13,4733.56005859375,4744.1298828125,4650.2900390625,4659.02978515625,4251730000,27.49,170.16,113.36,58.27,25.43,15.33
2022-01-14,4637.990234375,4665.1298828125,4614.75,4662.85009765625,4338490000,27.52,169.67,112.58,59.97,25.5,15.08
2022-01-18,4632.240234375,4632.240234375,4568.7001953125,4577.10986328125,4748700000,27.4348,169.39,111.73,60.97,25.66,16.24
2022-01-19,4588.02978515625,4611.5498046875,4530.2001953125,4532.759765625,4465740000,27.4443,172.08,112.0,61.05,25.6,16.64
2022-01-20,4547.35009765625,4602.10986328125,4477.9501953125,4482.72998046875,4640870000,27.415,171.65,112.24,60.66,25.68,17.35
2022-01-21,4471.3798828125,4494.52001953125,4395.33984375,4397.93994140625,5589100000,27.3897,171.09,112.89,60.78,25.61,18.96
2022-01-24,4356.31982421875,4417.35009765625,4222.6201171875,4410.1298828125,6928110000,27.3644,172.03,112.79,60.11,25.69,19.37
2022-01-25,4366.64013671875,4411.009765625,4287.10986328125,4356.4501953125,5145050000,27.3522,172.58,112.64,60.97,25.7,19.53
2022-01-26,4408.43017578125,4453.22998046875,4304.7998046875,4349.93017578125,5570640000,27.3215,169.79,111.84,61.68,25.84,19.84
2022-01-27,4380.580078125,4428.740234375,4309.5,4326.509765625,5214200000,27.3101,167.6,112.31,61.86,26.06,20.01
2022-01-28,4336.18994140625,4432.72021484375,4292.4599609375,4431.85009765625,5031090000,27.3406,167.1,112.57,61.97,26.05,18.73
2022-01-31,4431.7900390625,4516.89013671875,4414.02001953125,4515.5498046875,5098610000,27.3488,168.09,112.57,62.48,25.87,17.48
2022-02-01,4519.56982421875,4550.490234375,4483.52978515625,4546.5400390625,4816830000,27.34,168.23,112.31,62.53,25.8,16.19
2022-02-02,4566.39013671875,4595.31005859375,4544.31982421875,4589.3798828125,4481580000,27.425,168.84,112.54,62.52,25.7,15.87
2022-02-03,4535.41015625,4542.8798828125,4470.39013671875,4477.43994140625,4401970000,27.29,168.6,112.06,63.51,25.57,17.78
2022-02-04,4482.7900390625,4539.66015625,4451.5,4500.52978515625,4706290000,27.3303,168.86,111.2,64.91,25.55,17.16
2022-02-07,4505.75,4521.85986328125,4471.47021484375,4483.8701171875,4228480000,27.3355,170.11,111.23,64.68,25.56,16.7
2022-02-08,4480.02001953125,4531.31982421875,4465.39990234375,4521.5400390625,4459620000,27.275,170.63,110.87,63.62,25.6,15.93
2022-02-09,4547.0,4590.02978515625,4547.0,4587.18017578125,4524350000,27.41,171.21,111.02,64.17,25.57,15.32
2022-02-10,4553.240234375,4588.919921875,4484.31005859375,4504.080078125,5314860000,27.3406,170.56,110.0,63.96,25.61,16.74
2022-02-11,4506.27001953125,4526.330078125,4401.41015625,4418.64013671875,5251500000,27.37,173.81,111.14,65.74,25.72,18.96
2022-02-14,4412.60986328125,4426.22021484375,4364.83984375,4401.669921875,4600390000,27.33,174.74,110.37,66.36,25.79,18.96
2022-02-15,4429.27978515625,4472.77001953125,4429.27978515625,4471.06982421875,4430830000,27.3588,173.08,110.04,64.28,25.69,17.45
2022-02-16,4455.75,4489.5498046875,4429.68017578125,4475.009765625,4283640000,27.3614,174.86,110.27,63.54,25.64,16.77
2022-02-17,4456.06005859375,4456.06005859375,4373.81005859375,4380.259765625,4539420000,27.3786,177.25,110.86,64.17,25.65,18.7
2022-02-18,4384.56982421875,4394.60009765625,4327.22021484375,4348.8701171875,4708060000,27.365,177.12,111.22,64.74,25.72,19.19
2022-02-22,4332.740234375,4362.1201171875,4267.10986328125,4304.759765625,5121900000,27.32,177.49,111.21,65.54,25.73,19.09
2022-02-23,4324.93017578125,4341.509765625,4221.509765625,4225.5,4797430000,27.31,178.29,110.63,66.24,25.76,20.15
2022-02-24,4155.77001953125,4294.72998046875,4114.64990234375,4288.7001953125,6752130000,27.3255,177.14,110.89,66.34,25.97,19.52
2022-02-25,4298.3798828125,4385.33984375,4286.830078125,4384.64990234375,5177060000,27.3554,176.55,110.86,65.8,25.84,18.72
2022-02-28,4354.169921875,4388.83984375,4315.1201171875,4373.93994140625,6071370000,27.37,178.38,112.12,67.48,25.88,19.65
2022-03-01,4363.14013671875,4378.4501953125,4279.5400390625,4306.259765625,5846230000,27.53,181.62,113.11,71.82,26.08,21.76
2022-03-02,4322.56005859375,4401.47998046875,4322.56005859375,4386.5400390625,5337870000,27.9385,179.73,111.41,75.42,26.06,20.4
2022-03-03,4401.31005859375,4416.77978515625,4345.56005859375,4363.490234375,5039890000,27.6499,180.8,111.89,74.53,26.16,20.5
2022-03-04,4342.1201171875,4342.1201171875,4284.97998046875,4328.8701171875,5797380000,27.78,183.68,113.0,79.46,26.36,21.35
2022-03-07,4327.009765625,4327.009765625,4199.85009765625,4201.08984375,6940470000,28.1,186.41,112.52,82.37,26.55,23.24
2022-03-08,4202.66015625,4276.93994140625,4157.8701171875,4170.7001953125,7243120000,27.85,191.51,111.79,85.43,26.5,23.01
2022-03-09,4223.10009765625,4299.39990234375,4223.10009765625,4277.8798828125,5662670000,27.6001,185.82,111.1,75.47,26.24,22.07
2022-03-10,4252.5498046875,4268.27978515625,4209.7998046875,4259.52001953125,4980830000,27.5,186.4,110.59,74.06,26.37,21.11
2022-03-11,4279.5,4291.009765625,4200.490234375,4204.31005859375,4938640000,27.5403,185.09,110.56,76.4,26.51,21.51
2022-03-14,4202.75,4247.56982421875,4161.72021484375,4173.10986328125,5574920000,27.2901,182.3,109.16,72.84,26.5,22.2
2022-03-15,4188.81982421875,4271.0498046875,4187.89990234375,4262.4501953125,5392470000,27.2651,178.89,109.11,68.63,26.47,21.47
2022-03-16,4288.14013671875,4358.89990234375,4251.990234375,4357.85986328125,6309750000,27.3153,180.01,108.96,68.28,26.28,19.26
2022-03-17,4345.10986328125,4412.669921875,4335.64990234375,4411.669921875,4985090000,27.7263,180.89,108.75,73.68,26.22,18.96
2022-03-18,4407.33984375,4465.39990234375,4390.56982421875,4463.1201171875,8278430000,27.8302,179.3,109.07,74.64,26.25,18.07
2022-03-21,4462.39990234375,4481.75,4424.2998046875,4461.18017578125,4869820000,27.8223,180.67,107.65,79.54,26.35,17.88
2022-03-22,4469.10009765625,4522.0,4469.10009765625,4511.60986328125,4754840000,27.8612,179.36,107.06,78.56,26.34,17.55
2022-03-23,4493.10009765625,4501.06982421875,4455.81005859375,4456.240234375,4550670000,28.0002,181.81,107.78,81.95,26.37,17.52
2022-03-24,4469.97998046875,4520.580078125,4465.169921875,4520.16015625,4131390000,28.038,183.13,107.18,79.75,26.4,17.12
2022-03-25,4522.91015625,4546.02978515625,4501.06982421875,4543.06005859375,4305020000,28.05,182.38,106.08,80.74,26.41,16.63
2022-03-28,4541.08984375,4575.64990234375,4517.68994140625,4575.52001953125,4312260000,27.883,179.06,106.32,74.53,26.49,16.38
2022-03-29,4602.85986328125,4637.2998046875,4589.66015625,4631.60009765625,5085910000,27.95,179.14,106.85,76.15,26.33,15.62
2022-03-30,4624.2001953125,4627.77001953125,4581.31982421875,4602.4501953125,4385570000,28.0004,180.58,107.27,77.91,26.19,15.79
2022-03-31,4599.02001953125,4603.06982421875,4530.41015625,4530.41015625,4823020000,27.7885,180.65,107.47,74.12,26.3,16.57
2022-04-01,4540.31982421875,4548.7001953125,4507.56982421875,4545.85986328125,4562940000,27.58,179.5,106.65,74.17,26.34,16.0
2022-04-04,4547.97021484375,4583.5,4539.2099609375,4582.64013671875,4547350000,27.7365,180.37,106.58,76.86,26.46,15.14
2022-04-05,4572.4501953125,4593.4501953125,4514.169921875,4525.1201171875,4800620000,27.5209,179.24,105.31,74.8,26.6,16.42
2022-04-06,4494.169921875,4503.93994140625,4450.0400390625,4481.14990234375,4986830000,27.3608,179.66,104.94,73.05,26.62,16.8
2022-04-07,4474.64990234375,4521.16015625,4450.2998046875,4500.2099609375,4821490000,27.4183,180.34,104.68,73.11,26.67,16.31
2022-04-08,4494.14990234375,4520.41015625,4474.60009765625,4488.27978515625,4083200000,27.4489,181.47,104.15,74.11,26.67,16.31
2022-04-11,4462.64013671875,4464.35009765625,4408.3798828125,4412.52978515625,4266290000,27.2876,182.37,103.65,72.3,26.73,17.24
2022-04-12,4437.58984375,4471.0,4381.33984375,4397.4501953125,4152090000,27.3723,183.77,104.15,75.98,26.82,17.4
2022-04-13,4394.2998046875,4453.919921875,4392.7001953125,4446.58984375,3828150000,27.52,184.65,104.38,78.42,26.71,16.23
2022-04-14,4449.1201171875,4460.4599609375,4390.77001953125,4392.58984375,4083090000,27.45,184.04,103.44,79.57,26.83,16.62
2022-04-18,4385.6298828125,4410.31005859375,4370.2998046875,4391.68994140625,3910490000,27.4542,184.61,103.14,80.41,26.94,16.39
2022-04-19,4390.6298828125,4471.02978515625,4390.6298828125,4462.2099609375,4108120000,27.47,181.82,102.46,76.86,27.0,15.58
2022-04-20,4472.259765625,4488.2900390625,4448.759765625,4459.4501953125,4290450000,27.55,182.71,103.26,77.24,26.81,15.22
2022-04-21,4489.169921875,4512.93994140625,4384.47021484375,4393.66015625,4636890000,27.4504,182.06,102.69,78.12,26.89,16.32
2022-04-22,4385.830078125,4385.830078125,4267.6201171875,4271.77978515625,4651940000,27.1458,180.29,102.74,76.31,27.05,18.36
2022-04-25,4255.33984375,4299.02001953125,4200.81982421875,4296.1201171875,5240040000,27.11,177.05,103.4,74.65,27.18,17.93
2022-04-26,4278.14013671875,4278.14013671875,4175.0400390625,4175.2001953125,4689970000,27.03,177.32,104.09,76.46,27.35,19.81
2022-04-27,4186.52001953125,4240.7099609375,4162.89990234375,4183.9599609375,4769680000,26.93,175.98,103.51,76.37,27.52,20.22
2022-04-28,4222.580078125,4308.4501953125,4188.6298828125,4287.5,4854180000,27.2633,176.93,103.36,78.08,27.68,19.17
2022-04-29,4253.75,4269.68017578125,4124.27978515625,4131.93017578125,5084030000,26.8879,176.91,102.81,77.16,27.57,20.63
2022-05-02,4130.60986328125,4169.81005859375,4062.510009765625,4155.3798828125,5163790000,26.7085,173.63,101.92,78.38,27.71,20.35
2022-05-03,4159.77978515625,4200.10009765625,4147.080078125,4175.47998046875,4582050000,26.7496,174.09,102.04,76.69,27.66,19.12
2022-05-04,4181.18017578125,4307.66015625,4148.91015625,4300.169921875,5136360000,27.102,175.8,102.7,80.22,27.43,17.37
2022-05-05,4270.43017578125,4270.43017578125,4106.009765625,4146.8701171875,5077030000,26.7178,175.13,101.67,80.48,27.66,20.45
2022-05-06,4128.169921875,4157.68994140625,4067.909912109375,4123.33984375,5116940000,26.6883,175.42,101.09,82.13,27.71,20.18
2022-05-09,4081.27001953125,4081.27001953125,3975.47998046875,3991.239990234375,5954520000,26.2449,172.88,101.84,76.57,27.72,21.79
2022-05-10,4035.179931640625,4068.820068359375,3958.169921875,4001.050048828125,5885820000,26.1655,171.42,102.18,74.53,27.78,21.07
2022-05-11,3990.080078125,4049.090087890625,3928.820068359375,3935.179931640625,5816140000,26.2567,172.82,102.81,78.18,27.81,20.88
2022-05-12,3903.949951171875,3964.800048828125,3858.8701171875,3930.080078125,6286450000,26.2307,170.17,103.15,79.23,28.05,20.51
2022-05-13,3963.89990234375,4038.8798828125,3963.89990234375,4023.889892578125,5183340000,26.5009,168.79,102.61,81.28,27.97,19.18
2022-05-16,4013.02001953125,4046.4599609375,3983.989990234375,4008.010009765625,4415030000,26.5302,170.4,103.04,83.11,27.86,18.39
2022-05-17,4052.0,4090.719970703125,4033.929931640625,4088.85009765625,4841410000,26.6041,169.33,102.26,81.11,27.63,17.94
2022-05-18,4051.97998046875,4051.97998046875,3911.909912109375,3923.679931640625,5103220000,26.3122,169.42,102.99,79.29,27.77,20.57
2022-05-19,3899.0,3945.9599609375,3876.580078125,3900.7900390625,5113550000,26.265,171.91,103.36,80.58,27.48,19.24
2022-05-20,3927.760009765625,3943.419921875,3810.320068359375,3901.360107421875,5130730000,26.2434,172.03,103.84,81.65,27.54,19.33
2022-05-23,3919.419921875,3981.8798828125,3909.0400390625,3973.75,4420030000,26.3889,172.83,103.21,81.97,27.29,19.03
2022-05-24,3942.93994140625,3955.679931640625,3875.1298828125,3941.47998046875,4923190000,26.418,174.13,104.1,82.0,27.21,19.12
2022-05-25,3929.590087890625,3999.330078125,3925.030029296875,3978.72998046875,4802560000,26.5256,173.08,104.31,82.48,27.31,18.69
2022-05-26,3984.60009765625,4075.139892578125,3984.60009765625,4057.840087890625,4709970000,26.7473,172.76,104.26,84.59,27.22,18.49
2022-05-27,4077.429931640625,4158.490234375,4077.429931640625,4158.240234375,4375620000,26.98,172.85,104.41,85.46,27.16,17.79
2022-05-31,4151.08984375,4168.33984375,4104.8798828125,4132.14990234375,6822640000,26.8244,171.14,103.32,85.47,27.21,17.49
2022-06-01,4149.77978515625,4166.5400390625,4073.85009765625,4101.22998046875,4531800000,26.705,172.23,102.61,85.54,27.42,17.37
2022-06-02,4095.409912109375,4177.509765625,4074.3701171875,4176.81982421875,4405790000,26.926,174.35,102.76,87.25,27.18,17.01
2022-06-03,4137.56982421875,4142.669921875,4098.669921875,4108.5400390625,3711110000,26.8977,172.58,102.56,89.47,27.3,17.17
2022-06-06,4134.72021484375,4168.77978515625,4109.18017578125,4121.43017578125,4332700000,26.8598,171.82,101.79,88.39,27.36,16.97
2022-06-07,4096.47021484375,4164.85986328125,4080.18994140625,4160.68017578125,4248210000,27.0,172.94,102.2,90.04,27.33,16.5
2022-06-08,4147.1201171875,4160.14013671875,4107.2001953125,4115.77001953125,4159470000,26.925,172.78,101.82,91.99,27.41,16.5
2022-06-09,4101.64990234375,4119.10009765625,4017.169921875,4017.820068359375,4134170000,26.7381,172.23,101.73,91.08,27.61,17.3
2022-06-10,3974.389892578125,3974.389892578125,3900.159912109375,3900.860107421875,4889640000,26.4453,174.54,100.73,90.13,27.83,18.34
2022-06-13,3838.14990234375,3838.14990234375,3734.300048828125,3749.6298828125,5636890000,25.9,169.93,98.94,90.36,28.1,20.81
2022-06-14,3763.52001953125,3778.179931640625,3705.679931640625,3735.47998046875,5153890000,25.6639,168.57,98.15,88.45,28.16,20.18
